domain,sld,len,score,dict_hits_edge,full_segmentation,dict_bonus,single_bonus,suffix_bonus,tech_bonus,nature_bonus,values_bonus,compound_bonus,misspelling,len_penalty,price_usd,bid_count,end_date,permalink
blturn.com,blturn,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/e7Kypk3cPmqzHh5neGbhDB/
jazbit.com,jazbit,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/4eE4LKhFkcUBRdn9x9VWi2/
capyit.com,capyit,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/8KQm8HepsZ9wLtXgp9aL74/
cuttme.com,cuttme,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/veHS49TTPg21ZfC1XQx64q/
prcake.com,prcake,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/oHXvHHdHvaUazfxXNAVatk/
sigsix.com,sigsix,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/aEswiAFNkHPiY4Edu25LSP/
hayahg.com,hayahg,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/ayAJjGrrUnqt1nzxY9j7TA/
toynos.com,toynos,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/f1XMqbwrqFeTLQWFw4uWpQ/
jawlon.com,jawlon,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/9yZnLmZj1rmyp8tHxeTKrr/
ldiwin.com,ldiwin,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/5g2NSwcXXMjfSikeTFYEYk/
lvdeck.com,lvdeck,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/vqQeN53KMvUx9mfEjMgCyV/
duupet.com,duupet,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/2RJCtaFxLxsYN2kAnayKGn/
rodabl.com,rodabl,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/2aghm1aZpYChSPiS89thh5/
mulowe.com,mulowe,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/4F6iJSouEhUxd7UzQ7rdLh/
filesb.com,filesb,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/rBHj3qpmhBCnw9hKFV1NKt/
polesk.com,polesk,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/nVyHyZxZTuGxa8stadfEkU/
ashomk.com,ashomk,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/qd5TBP9wGHbxqxoNBj6FtX/
pupday.com,pupday,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/aop9NJ2VF9FRGj6enPSNzC/
setkus.com,setkus,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/mbMJj9cVbS5taYuANRnq4y/
coinrg.com,coinrg,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/pvpzVC97gscJqqLEhxR7ow/
mannaw.com,mannaw,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/sU7gmcicXm3ob1tcmujFNj/
nutmea.com,nutmea,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/nN2YatmoLSDTAE5HQsqyVd/
rifork.com,rifork,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/ubfQkaRB2SXbA4c2cgssPp/
xekash.com,xekash,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/gkbobcf7k2nLA8TmM4z983/
grinzr.com,grinzr,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/hJjukMdE7k9rx77E4fHSfv/
grinxp.com,grinxp,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/fa7n8kjC3nM9EMRraymp9i/
pdaguy.com,pdaguy,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/iMpBFfVD6rnoCzxmjPzMNT/
orucup.com,orucup,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/rhmFbEtRboKS5CBucecfXi/
hodbar.com,hodbar,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/khhX74NZLVFk1Q5Y4eEJzy/
jarbiv.com,jarbiv,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/8aERtJ5o4WPJZeZdrkjor8/
kujump.com,kujump,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-02T16:00:00.000Z,https://www.namecheap.com/market/sale/jNUADuzB9vwREZtzcqcEjc/
armdur.com,armdur,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/17zrqpiNg9NXQp32Ts2GP9/
heyabs.com,heyabs,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/c3uxGwBT1K4LG1nYuU9dnY/
ageefy.com,ageefy,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/qGmAS46Yv8JXoPtrp5FrXj/
sadyne.com,sadyne,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/1x1kWwNnXc5EQ9SWj6PcJq/
puabuy.com,puabuy,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/7e55c3sjPV8WHNBLCbZPTN/
andisc.com,andisc,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/92T6ZkM5fiP4vxHrQNPhNV/
fuelln.com,fuelln,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/mZYwL5TtnvxUzGYkyz6mws/
blveye.com,blveye,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/bz54NFWaynzMvtuj6xcXsM/
proytb.com,proytb,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/cCTRaBx692GA5MWHrNiuuq/
jobkiq.com,jobkiq,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/2oniJkApbHcZF3398N7qto/
qqbits.com,qqbits,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/aXco61z7iHgkzdsKR9cNWs/
btolet.com,btolet,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/sknkZ3VDSFW3ikXRFoPcac/
iheson.com,iheson,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/6Cmtnf1XZbpZLsRLhPWdtH/
tutiny.com,tutiny,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/tSEDYRv4sbHKuRTGuWXgFB/
countl.com,countl,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-06T16:00:00.000Z,https://www.namecheap.com/market/sale/3XagtPSaNmAnYLtpz3yD7g/
cnakey.com,cnakey,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-06T16:00:00.000Z,https://www.namecheap.com/market/sale/8cw8GiMDGo7NUy2hxXNZ2Y/
roclot.com,roclot,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-06T16:00:00.000Z,https://www.namecheap.com/market/sale/8H2wE4pf2ZQUPy5Nvu6aMY/
frlong.com,frlong,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-06T16:00:00.000Z,https://www.namecheap.com/market/sale/sxfBmHcdFL9MdDCxatqxY4/
seamoe.com,seamoe,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/5KTjMUvJPNug9jz6thLsuH/
jobnay.com,jobnay,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/9HeJLbtkFWGBzWvJhvJqLG/
wowgme.com,wowgme,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/jFU7uh1enkyLqwrb6pCSJj/
thefvw.com,thefvw,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/wynJUbtb7JgummYMxYdGsM/
dcmeet.com,dcmeet,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/fiCfBqsdgWZDduz6NQe6sr/
svgera.com,svgera,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/gKcLxNfvrqZRw2Ap5q616E/
palmum.com,palmum,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/2t2QRXxGNH5Xm5EgRCVt3B/
xgmake.com,xgmake,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/pCUJfjETa2HYQQJ1erCHot/
pubpig.com,pubpig,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/9yRZvZfmKwdb3eVv8zNVcU/
beelvv.com,beelvv,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/oK7Gi8G2RpwauD8p98HXzj/
livejm.com,livejm,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/ewQwTrEn1Pi1oSr3wfRLDd/
sysodd.com,sysodd,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/qvjHLeFZpVPbC7MbCeWAgM/
amzbee.com,amzbee,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/ns3Ex5xVnc51HkS9YcPCF8/
balwar.com,balwar,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/j8PK9sLqvw37CML2amsoC3/
backzo.com,backzo,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/kFxarxAkGn8WMWhxTeBUcT/
zlimom.com,zlimom,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/3YQaAgmnDFz6xGShkmJNMx/
canaph.com,canaph,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/8FcXuruzXWUkrhBE3cobcK/
jetuel.com,jetuel,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/1v7QNK5MuoNv27yWPWssez/
gtakit.com,gtakit,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/woFSGWJbGsomKRa5tsHRbY/
zipsue.com,zipsue,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/cgf14xugj8KL5MsJVg4Ejv/
fhbird.com,fhbird,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/k6BCs2fMgy4m4FfooWUnK5/
laxtip.com,laxtip,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vE8JNQLCcQLtgtb1xxn2ow/
iqarab.com,iqarab,6,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/p5fTpdiF68x6SzkDsccAhV/
gospad.com,gospad,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/nMGTctq34YqEoF2YThGxiY/
gtcopy.com,gtcopy,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/6QWmFzAHZE83utLeQQ6pGi/
shemdi.com,shemdi,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/fHpKzL4ss2ETsLx3TiRgQX/
lawior.com,lawior,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/nwUVPeHJs4SbLqmSsC3qQb/
firget.com,firget,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/31dNPUK2GZiRRcHEx1JNN2/
erance.com,erance,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/u7mfnKGpXW9ve3McXBmagZ/
tkiweb.com,tkiweb,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/2FsoDbtpgpK27BYuCob6Lt/
okaygp.com,okaygp,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/qBZNeZpjnrAuoeHEiXrXrA/
fastha.com,fastha,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/gNvewpBWEo9PEQnssFBVou/
bikpot.com,bikpot,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/8hWLX4tbMttFiCmm51tpei/
getmep.com,getmep,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/vcWVouZFrXxuFZqHYgySbp/
thenzc.com,thenzc,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/fzCcfZMFdYGPUwUHVZy5Lw/
diskiu.com,diskiu,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/fAx9viQXsQxxoN5ywkGDNk/
dierss.com,dierss,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/thBpbyWPZHTcR3ab11BmQ8/
dogsaw.com,dogsaw,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/evJ5BTVyfLjMczPTRfPk4e/
faritu.com,faritu,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/uo5vNzFHqoF6wQe46BrKC7/
tunmap.com,tunmap,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/ocQEUc1Ev2USXHCF3BhPgC/
jospop.com,jospop,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/r7SUtACwsTNfqceC15UafR/
nodimi.com,nodimi,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/aVHsNEhAjnYZzSmtyXoJgt/
dearss.com,dearss,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/j2AxaTB9JV6HbgmUr5NCM3/
fclash.com,fclash,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/8r3mNomK9m81c3ysK39VgV/
knsite.com,knsite,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/qcbbJpM8qmrKt18KmKqVKu/
ourdon.com,ourdon,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/mLJLZQRmE2hB868tKLP7VT/
vausin.com,vausin,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/bbzRnaqNXYcUfQbmBmiaRS/
duelnv.com,duelnv,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/baHVYciVo37Ey7eSM7hKbV/
ielrun.com,ielrun,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/wrogW67q4V4UtghCsCjFw1/
addijw.com,addijw,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/3AspLgVfUTxgnAUDJBE1xr/
cluedu.com,cluedu,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/sG6jX8YQhpN7FfU5ycbeFH/
btkone.com,btkone,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/wPP1tHTcWLJZPYf5zewjbp/
akgwin.com,akgwin,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/87DTQmYTLDFiALEQEY7oaa/
wjcook.com,wjcook,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/iJgzoKpqbnQ7FukWiW9mMb/
pignei.com,pignei,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/kJQtEUiMHXSwiMyMmdsa9M/
icenaq.com,icenaq,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/bA44wDk6Na6AVYq4S5zt8D/
awmtea.com,awmtea,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/wCciU4VSwP622MffPFUYGL/
putkov.com,putkov,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/gQ95BPCQmX8k9eLumT8nZK/
soulbj.com,soulbj,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/4wnjwR3QWYr3NFcTCe8cmM/
feetpj.com,feetpj,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/hQkKoY2GPdHyiFYgnYAShJ/
elsdad.com,elsdad,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/iVRfsy27dyxFcLMK4ez7ST/
itsaws.com,itsaws,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/ptmUvEkkkLmexvirdUwTk2/
omtbit.com,omtbit,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/vV1nbVdkw8vgkXnQeo5bbt/
ntfive.com,ntfive,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/faGDgFLdX2AEnxcu3GC4Ku/
avdnow.com,avdnow,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/oHBYw7RQ7Gc4XxcRxHT1Rs/
uiable.com,uiable,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-06T16:00:00.000Z,https://www.namecheap.com/market/sale/xx56nMUvBbMZSRZ3zwQudR/
youksa.com,youksa,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/2NAATCf5PAywbPB8SUrLLU/
zonenh.com,zonenh,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/d7nLSf4yBEE5ysMLzYW4ex/
bitfda.com,bitfda,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/i9SYF8iZzdcf9PuJ7zrCnt/
jinvan.com,jinvan,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/7f6ynJc9CS8sE2JAs4nppw/
wuscar.com,wuscar,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/eyTHb78JX4GZxChYVkXCkL/
joyreq.com,joyreq,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/qs2NErWP2yuLyxMYntDCFk/
sqcase.com,sqcase,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-05T16:00:00.000Z,https://www.namecheap.com/market/sale/r5HC7Fe5c8QSPUCuHfTy8i/
tearge.com,tearge,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/o62E6YjHiY8FWhRGeuzXUS/
sallid.com,sallid,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/3rmq11rSqjRCiRSVainh3M/
rimacl.com,rimacl,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/dnzowz2fEjMp8fiFoArenG/
idplet.com,idplet,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/8u3KwyjrMaAmvNzXn3b4iL/
butlis.com,butlis,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/uJtJ1G32urxabRywqdbSdk/
theqch.com,theqch,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/kWRswvwS69VqMxJPwHGQzm/
kidpoo.com,kidpoo,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/76z5iWuJBpJXqtXpX4hVcd/
ncofun.com,ncofun,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/wXBZ456RMFAGRZEgqEtWnv/
rjhero.com,rjhero,6,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/jZR8gsiokHXBYz49ofTonW/
heyino.com,heyino,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/bBg3zhpByJzqxHTw5fiZxY/
seedng.com,seedng,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/wN74nREEoRCbACWnitSydJ/
pathce.com,pathce,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/cbit4QP3kR23hyAAXx8fJC/
mkside.com,mkside,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/wjJM3gjiA2KQJ6rvxL3QMP/
whomjn.com,whomjn,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/thKRB4k7C4SPNYaoGJVnV3/
herzsi.com,herzsi,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/2Esc3JErisaLeaja8rZYW8/
buydoe.com,buydoe,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/trXv4rvepaGjsdz55e19Yw/
mayasj.com,mayasj,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-03T16:00:00.000Z,https://www.namecheap.com/market/sale/waoco7bFnLCtb724Ne3TK6/
markpe.com,markpe,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-03T16:00:00.000Z,https://www.namecheap.com/market/sale/31zL4oS1i58EodkvzApHSq/
sathot.com,sathot,6,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-03T16:00:00.000Z,https://www.namecheap.com/market/sale/bJsYz1kh9BjkPzat1g6hg2/
lothae.com,lothae,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/2Pt578bxyjzDDmtBMAdXX2/
alipit.com,alipit,6,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/dczAfsw9kwb8DBz4KpASo4/
